Entity,Code,Year,Fossil fuels (TWh)
CIS (EI),,2010,8758.882
CIS (EI),,2011,9187.478
CIS (EI),,2012,9342.194
CIS (EI),,2013,9140.659
CIS (EI),,2014,9258.812
CIS (EI),,2015,8977.16
CIS (EI),,2016,9172.035
CIS (EI),,2017,9250.69
CIS (EI),,2018,9668.867
CIS (EI),,2019,9582.662
CIS (EI),,2020,9231.021
CIS (EI),,2021,9600.848
CIS (EI),,2022,9964.213
CIS (EI),,2023,10028.712
Canada,CAN,1965,1039.488
Canada,CAN,1966,1090.9375
Canada,CAN,1967,1149.8456
Canada,CAN,1968,1240.2434
Canada,CAN,1969,1298.4119
Canada,CAN,1970,1398.0114
Canada,CAN,1971,1434.6423
Canada,CAN,1972,1516.7059
Canada,CAN,1973,1633.6702
Canada,CAN,1974,1658.759
Canada,CAN,1975,1654.5682
Canada,CAN,1976,1716.3948
Canada,CAN,1977,1806.4119
Canada,CAN,1978,1796.423
Canada,CAN,1979,1833.9663
Canada,CAN,1980,1856.9852
Canada,CAN,1981,1789.417
Canada,CAN,1982,1736.7207
Canada,CAN,1983,1669.3004
Canada,CAN,1984,1764.493
Canada,CAN,1985,1782.3145
Canada,CAN,1986,1758.2021
Canada,CAN,1987,1815.9829
Canada,CAN,1988,1944.6919
Canada,CAN,1989,2032.3704
Canada,CAN,1990,1916.0156
Canada,CAN,1991,1860.1794
Canada,CAN,1992,1928.2595
Canada,CAN,1993,1946.9708
Canada,CAN,1994,2009.3557
Canada,CAN,1995,2095.3997
Canada,CAN,1996,2139.88
Canada,CAN,1997,2201.377
Canada,CAN,1998,2231.2102
Canada,CAN,1999,2293.156
Canada,CAN,2000,2356.5771
Canada,CAN,2001,2350.008
Canada,CAN,2002,2428.9885
Canada,CAN,2003,2495.3928
Canada,CAN,2004,2508.9727
Canada,CAN,2005,2469.9326
Canada,CAN,2006,2464.5818
Canada,CAN,2007,2579.4573
Canada,CAN,2008,2505.8813
Canada,CAN,2009,2391.9766
Canada,CAN,2010,2469.1953
Canada,CAN,2011,2532.3904
Canada,CAN,2012,2525.1394
Canada,CAN,2013,2571.4575
Canada,CAN,2014,2600.671
Canada,CAN,2015,2595.7139
Canada,CAN,2016,2543.5066
Canada,CAN,2017,2578.5605
Canada,CAN,2018,2658.5503
Canada,CAN,2019,2652.247
Canada,CAN,2020,2400.6812
Canada,CAN,2021,2464.9048
Canada,CAN,2022,2541.371
Canada,CAN,2023,2519.0793
Central America (EI),,1971,49.314613
Central America (EI),,1972,52.21628
Central America (EI),,1973,57.527264
Central America (EI),,1974,60.87006
Central America (EI),,1975,68.0456
Central America (EI),,1976,71.1939
Central America (EI),,1977,76.02139
Central America (EI),,1978,77.03145
Central America (EI),,1979,77.80512
Central America (EI),,1980,72.75375
Central America (EI),,1981,70.39678
Central America (EI),,1982,70.2089
Central America (EI),,1983,69.149864
Central America (EI),,1984,70.41926
Central America (EI),,1985,71.96504
Central America (EI),,1986,71.69291
Central America (EI),,1987,77.06687
Central America (EI),,1988,74.7361
Central America (EI),,1989,78.27777
Central America (EI),,1990,80.66918
Central America (EI),,1991,88.07179
Central America (EI),,1992,100.06489
Central America (EI),,1993,106.93358
Central America (EI),,1994,116.98088
Central America (EI),,1995,129.4464
Central America (EI),,1996,126.96608
Central America (EI),,1997,137.14766
Central America (EI),,1998,157.42514
Central America (EI),,1999,155.52713
Central America (EI),,2000,160.81958
Central America (EI),,2001,172.18816
Central America (EI),,2002,174.67159
Central America (EI),,2003,182.15605
Central America (EI),,2004,187.46658
Central America (EI),,2005,185.50429
Central America (EI),,2006,196.29962
Central America (EI),,2007,206.24794
Central America (EI),,2008,209.09505
Central America (EI),,2009,205.5767
Central America (EI),,2010,209.00449
Central America (EI),,2011,216.4028
Central America (EI),,2012,222.12872
Central America (EI),,2013,226.59035
Central America (EI),,2014,233.60103
Central America (EI),,2015,258.93344
Central America (EI),,2016,269.8453
Central America (EI),,2017,273.30612
Central America (EI),,2018,275.97824
Central America (EI),,2019,305.8467
Central America (EI),,2020,240.95262
Central America (EI),,2021,274.5442
Central America (EI),,2022,286.2968
Central America (EI),,2023,310.3572
Chile,CHL,1965,60.740894
Chile,CHL,1966,65.35045
Chile,CHL,1967,66.60629
Chile,CHL,1968,68.31723
Chile,CHL,1969,73.09748
Chile,CHL,1970,77.008125
Chile,CHL,1971,82.678474
Chile,CHL,1972,81.819565
Chile,CHL,1973,79.03475
Chile,CHL,1974,76.96213
Chile,CHL,1975,67.77603
Chile,CHL,1976,70.41761
Chile,CHL,1977,73.51538
Chile,CHL,1978,76.37148
Chile,CHL,1979,81.25277
Chile,CHL,1980,83.36682
Chile,CHL,1981,83.13211
Chile,CHL,1982,73.835236
Chile,CHL,1983,75.45194
Chile,CHL,1984,78.38697
Chile,CHL,1985,76.543526
Chile,CHL,1986,78.29018
Chile,CHL,1987,81.05015
Chile,CHL,1988,95.539055
Chile,CHL,1989,115.62215
Chile,CHL,1990,126.16681
Chile,CHL,1991,132.82468
Chile,CHL,1992,139.12952
Chile,CHL,1993,148.7303
Chile,CHL,1994,159.55412
Chile,CHL,1995,171.78818
Chile,CHL,1996,190.40225
Chile,CHL,1997,219.48001
Chile,CHL,1998,230.64337
Chile,CHL,1999,248.3395
Chile,CHL,2000,246.57965
Chile,CHL,2001,244.26062
Chile,CHL,2002,247.41664
Chile,CHL,2003,251.50714
Chile,CHL,2004,277.37488
Chile,CHL,2005,278.3596
Chile,CHL,2006,284.81113
Chile,CHL,2007,297.50623
Chile,CHL,2008,289.55493
Chile,CHL,2009,273.00623
Chile,CHL,2010,291.75623
Chile,CHL,2011,314.42792
Chile,CHL,2012,327.24335
Chile,CHL,2013,335.98645
Chile,CHL,2014,326.0216
Chile,CHL,2015,323.49213
Chile,CHL,2016,346.34103
Chile,CHL,2017,349.837
Chile,CHL,2018,354.32806
Chile,CHL,2019,362.76712
Chile,CHL,2020,328.05585
Chile,CHL,2021,360.71533
Chile,CHL,2022,367.13782
Chile,CHL,2023,350.16434
China,CHN,1965,1470.8535
China,CHN,1966,1602.8173
China,CHN,1967,1443.7516
China,CHN,1968,1449.0682
China,CHN,1969,1776.4086
China,CHN,1970,2290.621
China,CHN,1971,2714.149
China,CHN,1972,2921.401
China,CHN,1973,3077.9966
China,CHN,1974,3163.5293
China,CHN,1975,3551.4854
China,CHN,1976,3744.1455
China,CHN,1977,4088.734
China,CHN,1978,4504.213
China,CHN,1979,4628.246
China,CHN,1980,4655.374
China,CHN,1981,4570.128
China,CHN,1982,4756.829
China,CHN,1983,5042.164
China,CHN,1984,5428.434
China,CHN,1985,5877.182
China,CHN,1986,6164.527
China,CHN,1987,6654.4683
China,CHN,1988,7144.303
China,CHN,1989,7486.3027
China,CHN,1990,7563.2725
China,CHN,1991,7968.69
China,CHN,1992,8386.55
China,CHN,1993,9003.102
China,CHN,1994,9509.277
China,CHN,1995,9741.276
China,CHN,1996,10305.78
China,CHN,1997,10351.442
China,CHN,1998,10363.471
China,CHN,1999,10752.908
China,CHN,2000,11085.259
China,CHN,2001,11595.461
China,CHN,2002,12657.19
China,CHN,2003,14859.567
China,CHN,2004,17332.893
China,CHN,2005,19713.344
China,CHN,2006,21612.988
China,CHN,2007,23448.26
China,CHN,2008,23943.34
China,CHN,2009,25087.559
China,CHN,2010,26643.771
China,CHN,2011,28885.965
China,CHN,2012,29585.432
China,CHN,2013,30528.387
China,CHN,2014,30830.85
China,CHN,2015,30885.832
China,CHN,2016,30593.768
China,CHN,2017,31511.137
China,CHN,2018,32720.146
China,CHN,2019,33897.516
China,CHN,2020,34728.39
China,CHN,2021,36292.246
China,CHN,2022,36372.65
China,CHN,2023,38677.414
Colombia,COL,1965,87.193954
Colombia,COL,1966,98.28492
Colombia,COL,1967,102.882065
Colombia,COL,1968,105.82264
Colombia,COL,1969,105.7025
Colombia,COL,1970,115.535034
Colombia,COL,1971,113.01886
Colombia,COL,1972,131.15431
Colombia,COL,1973,124.29948
Colombia,COL,1974,138.66228
Colombia,COL,1975,126.253235
Colombia,COL,1976,131.3734
Colombia,COL,1977,136.13484
Colombia,COL,1978,139.8341
Colombia,COL,1979,143.43137
Colombia,COL,1980,147.2901
Colombia,COL,1981,150.58688
Colombia,COL,1982,153.24069
Colombia,COL,1983,163.43623
Colombia,COL,1984,160.88113
Colombia,COL,1985,164.07175
Colombia,COL,1986,166.0329
Colombia,COL,1987,181.6726
Colombia,COL,1988,177.71396
Colombia,COL,1989,184.41614
Colombia,COL,1990,170.30153
Colombia,COL,1991,176.32446
Colombia,COL,1992,201.53711
Colombia,COL,1993,208.5735
Colombia,COL,1994,220.176
Colombia,COL,1995,227.60977
Colombia,COL,1996,230.67043
Colombia,COL,1997,247.55447
Colombia,COL,1998,253.80176
Colombia,COL,1999,221.76324
Colombia,COL,2000,221.47385
Colombia,COL,2001,222.34348
Colombia,COL,2002,216.20808
Colombia,COL,2003,216.34874
Colombia,COL,2004,227.41324
Colombia,COL,2005,220.05911
Colombia,COL,2006,261.50226
Colombia,COL,2007,263.73776
Colombia,COL,2008,275.28943
Colombia,COL,2009,282.66748
Colombia,COL,2010,303.13828
Colombia,COL,2011,298.92303
Colombia,COL,2012,329.3272
Colombia,COL,2013,352.07034
Colombia,COL,2014,375.77335
Colombia,COL,2015,349.08905
Colombia,COL,2016,404.98053
Colombia,COL,2017,383.1873
Colombia,COL,2018,392.41602
Colombia,COL,2019,401.76218
Colombia,COL,2020,363.88287
Colombia,COL,2021,396.64545
Colombia,COL,2022,421.40585
Colombia,COL,2023,445.32486
Croatia,HRV,1990,89.20179
Croatia,HRV,1991,67.419365
Croatia,HRV,1992,67.64407
Croatia,HRV,1993,70.49165
Croatia,HRV,1994,68.77319
Croatia,HRV,1995,71.01694
Croatia,HRV,1996,70.96239
Croatia,HRV,1997,76.04705
Croatia,HRV,1998,80.897385
Croatia,HRV,1999,80.41928
Croatia,HRV,2000,77.46547
Croatia,HRV,2001,80.421455
Croatia,HRV,2002,84.54285
Croatia,HRV,2003,90.4913
Croatia,HRV,2004,88.54533
Croatia,HRV,2005,89.06604
Croatia,HRV,2006,89.03258
Croatia,HRV,2007,95.01379
Croatia,HRV,2008,91.40181
Croatia,HRV,2009,85.492805
Croatia,HRV,2010,82.44185
Croatia,HRV,2011,79.79889
Croatia,HRV,2012,72.79537
Croatia,HRV,2013,70.367516
Croatia,HRV,2014,68.66936
Croatia,HRV,2015,70.38391
Croatia,HRV,2016,72.107635
Croatia,HRV,2017,75.561066
Croatia,HRV,2018,71.60204
Croatia,HRV,2019,72.604904
Croatia,HRV,2020,67.61569
Croatia,HRV,2021,69.07713
Croatia,HRV,2022,68.93141
Croatia,HRV,2023,69.228905
Cyprus,CYP,2006,34.407574
Cyprus,CYP,2007,34.965965
Czechia,CZE,1965,462.17874
Czechia,CZE,1966,466.06412
Czechia,CZE,1967,459.3339
Czechia,CZE,1968,480.55356
Czechia,CZE,1969,501.99152
Czechia,CZE,1970,521.81415
Czechia,CZE,1971,550.1291
Czechia,CZE,1972,553.1077
Czechia,CZE,1973,556.9681
Czechia,CZE,1974,560.79266
Czechia,CZE,1975,583.9356
Czechia,CZE,1976,601.4528
Czechia,CZE,1977,619.83203
Czechia,CZE,1978,628.9913
Czechia,CZE,1979,634.329
Czechia,CZE,1980,613.7419
Czechia,CZE,1981,610.13086
Czechia,CZE,1982,604.06635
Czechia,CZE,1983,604.5162
Czechia,CZE,1984,622.94824
Czechia,CZE,1985,619.76715
Czechia,CZE,1986,615.55817
Czechia,CZE,1987,615.6018
Czechia,CZE,1988,616.3788
Czechia,CZE,1989,595.90546
Czechia,CZE,1990,507.60083
Czechia,CZE,1991,459.99417
Czechia,CZE,1992,444.05426
Czechia,CZE,1993,438.49524
Czechia,CZE,1994,424.2693
Czechia,CZE,1995,444.11426
Czechia,CZE,1996,459.45032
Czechia,CZE,1997,439.89252
Czechia,CZE,1998,424.46793
Czechia,CZE,1999,403.44437
Czechia,CZE,2000,428.37277
Czechia,CZE,2001,435.4642
Czechia,CZE,2002,424.6539
Czechia,CZE,2003,436.25784
Czechia,CZE,2004,446.54657
Czechia,CZE,2005,442.445
Czechia,CZE,2006,447.79843
Czechia,CZE,2007,442.39252
Czechia,CZE,2008,429.70972
Czechia,CZE,2009,403.8886
Czechia,CZE,2010,419.10333
Czechia,CZE,2011,402.46118
Czechia,CZE,2012,392.82156
Czechia,CZE,2013,379.32996
Czechia,CZE,2014,370.3104
Czechia,CZE,2015,370.1322
Czechia,CZE,2016,371.33807
Czechia,CZE,2017,386.32162
Czechia,CZE,2018,381.9547
Czechia,CZE,2019,368.21613
Czechia,CZE,2020,332.54346
Czechia,CZE,2021,354.34586
Czechia,CZE,2022,343.7803
Czechia,CZE,2023,313.76416
Denmark,DNK,1983,189.82906
Denmark,DNK,1984,192.99988
Denmark,DNK,1985,217.46097
Denmark,DNK,1986,222.02472
Denmark,DNK,1987,213.84514
Denmark,DNK,1988,211.09132
Denmark,DNK,1989,194.07782
Denmark,DNK,1990,199.40321
Denmark,DNK,1991,229.4569
Denmark,DNK,1992,213.6849
Denmark,DNK,1993,225.84038
Denmark,DNK,1994,242.76701
Denmark,DNK,1995,237.98395
Denmark,DNK,1996,283.54694
Denmark,DNK,1997,254.1063
Denmark,DNK,1998,241.82932
Denmark,DNK,1999,232.78914
Denmark,DNK,2000,219.73676
Denmark,DNK,2001,219.65651
Denmark,DNK,2002,216.42538
Denmark,DNK,2003,231.08041
Denmark,DNK,2004,213.30814
Denmark,DNK,2005,204.47476
Denmark,DNK,2006,228.18393
Denmark,DNK,2007,213.05756
Denmark,DNK,2008,205.22906
Denmark,DNK,2009,191.26535
Denmark,DNK,2010,199.24011
Denmark,DNK,2011,178.45772
Denmark,DNK,2012,160.08353
Denmark,DNK,2013,163.67648
Denmark,DNK,2014,150.15254
Denmark,DNK,2015,143.25897
Denmark,DNK,2016,147.2855
Denmark,DNK,2017,139.03748
Denmark,DNK,2018,139.3837
Denmark,DNK,2019,129.19131
Denmark,DNK,2020,108.59424
Denmark,DNK,2021,113.1035
Denmark,DNK,2022,115.907196
Denmark,DNK,2023,111.96655
Eastern Africa (EI),,1966,98.09587
Eastern Africa (EI),,1967,103.11603
Eastern Africa (EI),,1968,106.95599
Eastern Africa (EI),,1969,114.382355
Eastern Africa (EI),,1970,121.4258
Eastern Africa (EI),,1971,129.24483
Eastern Africa (EI),,1972,128.84177
Eastern Africa (EI),,1973,137.10294
Eastern Africa (EI),,1974,135.50853
Eastern Africa (EI),,1975,129.49318
Eastern Africa (EI),,1976,139.00565
Eastern Africa (EI),,1977,134.30984
Eastern Africa (EI),,1978,132.2833
Eastern Africa (EI),,1979,133.00449
Eastern Africa (EI),,1980,137.4039
Eastern Africa (EI),,1981,132.43874
Eastern Africa (EI),,1982,126.554
Eastern Africa (EI),,1983,133.3498
Eastern Africa (EI),,1984,130.79347
Eastern Africa (EI),,1985,138.11693
Eastern Africa (EI),,1986,142.5179
Eastern Africa (EI),,1987,149.47784
Eastern Africa (EI),,1988,160.33257
Eastern Africa (EI),,1989,161.1337
Eastern Africa (EI),,1990,177.83527
Eastern Africa (EI),,1991,166.7818
Eastern Africa (EI),,1992,169.1773
Eastern Africa (EI),,1993,184.3441
Eastern Africa (EI),,1994,183.6668
Eastern Africa (EI),,1995,185.28561
Eastern Africa (EI),,1996,183.09132
Eastern Africa (EI),,1997,195.14688
Eastern Africa (EI),,1998,194.08257
Eastern Africa (EI),,1999,196.46312
Eastern Africa (EI),,2000,188.31717
Eastern Africa (EI),,2001,201.72528
Eastern Africa (EI),,2002,197.87178
Eastern Africa (EI),,2003,198.7435
Eastern Africa (EI),,2004,217.53728
Eastern Africa (EI),,2005,230.22617
Eastern Africa (EI),,2006,237.47133
Eastern Africa (EI),,2007,247.1045
Eastern Africa (EI),,2008,246.0373
Eastern Africa (EI),,2009,263.45325
Eastern Africa (EI),,2010,282.15332
Eastern Africa (EI),,2011,296.10794
Eastern Africa (EI),,2012,309.15833
Eastern Africa (EI),,2013,340.43655
Eastern Africa (EI),,2014,376.7186
Eastern Africa (EI),,2015,396.84567
Eastern Africa (EI),,2016,398.3407
Eastern Africa (EI),,2017,430.7825
Eastern Africa (EI),,2018,455.207
Eastern Africa (EI),,2019,446.6531
Eastern Africa (EI),,2020,415.7869
Eastern Africa (EI),,2021,448.85095
Eastern Africa (EI),,2022,429.34848
Eastern Africa (EI),,2023,437.3957
Ecuador,ECU,1990,66.23652
Ecuador,ECU,1991,74.42925
Ecuador,ECU,1992,74.27258
Ecuador,ECU,1993,75.05091
Ecuador,ECU,1994,80.90927
Ecuador,ECU,1995,79.55851
Ecuador,ECU,1996,89.1561
Ecuador,ECU,1997,100.899734
Ecuador,ECU,1998,101.60559
Ecuador,ECU,1999,89.00921
Ecuador,ECU,2000,81.62249
Ecuador,ECU,2001,84.71088
Ecuador,ECU,2002,82.14731
Ecuador,ECU,2003,85.78332
Ecuador,ECU,2004,92.68766
Ecuador,ECU,2005,100.688576
Ecuador,ECU,2006,106.934685
Ecuador,ECU,2007,107.996414
Ecuador,ECU,2008,110.877556
Ecuador,ECU,2009,113.341064
Ecuador,ECU,2010,130.43175
Ecuador,ECU,2011,133.01184
Ecuador,ECU,2012,139.3939
Ecuador,ECU,2013,148.28406
Ecuador,ECU,2014,155.93242
Ecuador,ECU,2015,151.02039
Ecuador,ECU,2016,142.99207
Ecuador,ECU,2017,139.65408
Ecuador,ECU,2018,149.78702
Ecuador,ECU,2019,144.3342
Ecuador,ECU,2020,117.016266
Ecuador,ECU,2021,143.87225
Ecuador,ECU,2022,156.7589
Ecuador,ECU,2023,166.41237
Egypt,EGY,1965,86.55231
Egypt,EGY,1966,91.06561
Egypt,EGY,1967,76.76949
Egypt,EGY,1968,80.24432
Egypt,EGY,1969,61.574657
Egypt,EGY,1970,77.56635
Egypt,EGY,1971,79.06659
Egypt,EGY,1972,89.02644
Egypt,EGY,1973,83.335304
Egypt,EGY,1974,93.95104
Egypt,EGY,1975,104.20252
Egypt,EGY,1976,124.95768
Egypt,EGY,1977,134.54713
Egypt,EGY,1978,140.98973
Egypt,EGY,1979,157.6716
Egypt,EGY,1980,182.67712
Egypt,EGY,1981,210.89493
Egypt,EGY,1982,237.9749
Egypt,EGY,1983,261.78815
Egypt,EGY,1984,288.6369
Egypt,EGY,1985,301.7989
Egypt,EGY,1986,309.78644
Egypt,EGY,1987,330.10748
Egypt,EGY,1988,335.7696
Egypt,EGY,1989,353.41476
Egypt,EGY,1990,361.89252
Egypt,EGY,1991,367.11115
Egypt,EGY,1992,363.64752
Egypt,EGY,1993,363.0694
Egypt,EGY,1994,381.50494
Egypt,EGY,1995,404.72595
Egypt,EGY,1996,427.31876
Egypt,EGY,1997,445.6936
Egypt,EGY,1998,464.5144
Egypt,EGY,1999,497.10986
Egypt,EGY,2000,526.3706
Egypt,EGY,2001,550.4415
Egypt,EGY,2002,568.773
Egypt,EGY,2003,607.6346
Egypt,EGY,2004,643.62256
Egypt,EGY,2005,661.74805
Egypt,EGY,2006,698.5427
Egypt,EGY,2007,742.50116
Egypt,EGY,2008,786.8004
Egypt,EGY,2009,820.30597
Egypt,EGY,2010,855.1744
Egypt,EGY,2011,900.9404
Egypt,EGY,2012,939.1378
Egypt,EGY,2013,932.8275
Egypt,EGY,2014,921.99963
Egypt,EGY,2015,934.0437
Egypt,EGY,2016,987.8891
Egypt,EGY,2017,1029.4949
Egypt,EGY,2018,1027.7866
Egypt,EGY,2019,996.9415
Egypt,EGY,2020,924.4927
Egypt,EGY,2021,994.9291
Egypt,EGY,2022,1043.3811
Egypt,EGY,2023,1029.3264
Estonia,EST,1985,118.452614
Estonia,EST,1986,117.88285
Estonia,EST,1987,119.66634
Estonia,EST,1988,117.632866
Estonia,EST,1989,121.22505
Estonia,EST,1990,127.585
Estonia,EST,1991,116.74988
Estonia,EST,1992,81.28994
Estonia,EST,1993,67.56243
Estonia,EST,1994,68.53907
Estonia,EST,1995,62.146202
Estonia,EST,1996,65.996284
Estonia,EST,1997,65.002
Estonia,EST,1998,58.296116
Estonia,EST,1999,53.684525
Estonia,EST,2000,55.30591
Estonia,EST,2001,57.753826
Estonia,EST,2002,57.500443
Estonia,EST,2003,62.6778
Estonia,EST,2004,63.921093
Estonia,EST,2005,64.14088
Estonia,EST,2006,63.29088
Estonia,EST,2007,73.30529
Estonia,EST,2008,67.23505
Estonia,EST,2009,57.07078
Estonia,EST,2010,69.84518
Estonia,EST,2011,69.312675
Estonia,EST,2012,68.94181
Estonia,EST,2013,73.68636
Estonia,EST,2014,69.84309
Estonia,EST,2015,63.89152
Estonia,EST,2016,65.99987
Estonia,EST,2017,72.885284
Estonia,EST,2018,71.62368
Estonia,EST,2019,56.054047
Estonia,EST,2020,49.462524
Estonia,EST,2021,52.41119
Estonia,EST,2022,54.664932
Estonia,EST,2023,46.896027
Europe,,1965,18077.93
Europe,,1966,18760.377
Europe,,1967,19503.375
Europe,,1968,20557.05
Europe,,1969,21891.875
Europe,,1970,23187.244
Europe,,1971,23990.963
Europe,,1972,25132.324
Europe,,1973,26548.406
Europe,,1974,26688.764
Europe,,1975,26921.375
Europe,,1976,28316.693
Europe,,1977,28784.404
Europe,,1978,29889.352
Europe,,1979,30843.928
Europe,,1980,30497.734
Europe,,1981,29962.865
Europe,,1982,29837.734
Europe,,1983,30021.225
Europe,,1984,30568.84
Europe,,1985,29199.531
Europe,,1986,29678.676
Europe,,1987,30208.646
Europe,,1988,30284.656
Europe,,1989,30282.738
Europe,,1990,30245.176
Europe,,1991,29729.723
Europe,,1992,28394.906
Europe,,1993,27064.977
Europe,,1994,25815.785
Europe,,1995,25673.336
Europe,,1996,25853.516
Europe,,1997,25198.645
Europe,,1998,25281.39
Europe,,1999,25127.695
Europe,,2000,25336.162
Europe,,2001,25620.809
Europe,,2002,25577.166
Europe,,2003,26144.812
Europe,,2004,26336.95
Europe,,2005,26395.023
Europe,,2006,26797.47
Europe,,2007,26565.65
Europe,,2008,26325.479
Europe,,2009,24436.15
Europe,,2010,25333.566
Europe,,2011,25029.684
Europe,,2012,24705.21
Europe,,2013,24183.441
Europe,,2014,23162.29
Europe,,2015,23063.387
Europe,,2016,23419.133
Europe,,2017,23647.973
Europe,,2018,23735.219
Europe,,2019,23184.416
Europe,,2020,21166.598
Europe,,2021,22159.934
Europe,,2022,21909.145
Europe,,2023,21119.719
Europe (EI),,1965,11491.804
Europe (EI),,1966,11779.148
Europe (EI),,1967,12141.637
Europe (EI),,1968,12969.829
Europe (EI),,1969,13978.734
Europe (EI),,1970,14894.746
Europe (EI),,1971,15290.919
Europe (EI),,1972,15982.551
Europe (EI),,1973,16938.037
Europe (EI),,1974,16564.543
Europe (EI),,1975,16284.279
Europe (EI),,1976,17316.969
Europe (EI),,1977,17351.61
Europe (EI),,1978,18011.115
Europe (EI),,1979,18621.623
Europe (EI),,1980,18064.275
Europe (EI),,1981,17287.46
Europe (EI),,1982,16845.26
Europe (EI),,1983,16799.7
Europe (EI),,1984,16974.56
Europe (EI),,1985,20340.988
Europe (EI),,1986,20658.406
Europe (EI),,1987,20952.275
Europe (EI),,1988,20887.223
Europe (EI),,1989,20886.865
Europe (EI),,1990,21025.098
Europe (EI),,1991,20669.633
Europe (EI),,1992,19799.049
Europe (EI),,1993,19216.97
Europe (EI),,1994,18737.236
Europe (EI),,1995,19128.502
Europe (EI),,1996,19603.203
Europe (EI),,1997,19392.541
Europe (EI),,1998,19497.12
Europe (EI),,1999,19320.03
Europe (EI),,2000,19494.855
Europe (EI),,2001,19654.877
Europe (EI),,2002,19652.895
Europe (EI),,2003,20119.074
Europe (EI),,2004,20285.973
Europe (EI),,2005,20395.594
Europe (EI),,2006,20558.283
Europe (EI),,2007,20399.46
Europe (EI),,2008,20096.426
Europe (EI),,2009,18644.324
Europe (EI),,2010,19229.742
Europe (EI),,2011,18734.82
Europe (EI),,2012,18410.342
Europe (EI),,2013,18022.742
Europe (EI),,2014,17062.277
Europe (EI),,2015,17189.2
Europe (EI),,2016,17490.059
Europe (EI),,2017,17805.39
Europe (EI),,2018,17553.154
Europe (EI),,2019,17053.035
Europe (EI),,2020,15400.963
Europe (EI),,2021,16311.376
Europe (EI),,2022,15704.01
Europe (EI),,2023,14835.767
European Union (27),,1965,8806.526
European Union (27),,1966,9066.121
European Union (27),,1967,9424.991
European Union (27),,1968,10123.097
European Union (27),,1969,11017.2295
European Union (27),,1970,11816.081
European Union (27),,1971,12197.482
European Union (27),,1972,12825.399
European Union (27),,1973,13591.212
European Union (27),,1974,13370.391
European Union (27),,1975,13205.243
European Union (27),,1976,14149.779
European Union (27),,1977,14104.338
European Union (27),,1978,14674.02
European Union (27),,1979,15161.967
European Union (27),,1980,14846.893
European Union (27),,1981,14150.566
European Union (27),,1982,13727.072
European Union (27),,1983,13616.986
European Union (27),,1984,13778.295
European Union (27),,1985,14284.19
European Union (27),,1986,14411.591
European Union (27),,1987,14621.17
European Union (27),,1988,14575.551
European Union (27),,1989,14693.719
European Union (27),,1990,14474.598
European Union (27),,1991,14345.634
European Union (27),,1992,13985.534
European Union (27),,1993,13757.324
European Union (27),,1994,13677.711
European Union (27),,1995,14042.1875
European Union (27),,1996,14470.26
European Union (27),,1997,14305.232
European Union (27),,1998,14433.852
European Union (27),,1999,14309.918
European Union (27),,2000,14351.9795
European Union (27),,2001,14544.593
European Union (27),,2002,14549.371
European Union (27),,2003,14872.141
European Union (27),,2004,14968.541
European Union (27),,2005,15016.76
European Union (27),,2006,15072.174
European Union (27),,2007,14875.287
European Union (27),,2008,14635.979
European Union (27),,2009,13593.119
European Union (27),,2010,14008.918
European Union (27),,2011,13551.459
European Union (27),,2012,13198.412
European Union (27),,2013,12921.819
European Union (27),,2014,12227.227
European Union (27),,2015,12490.066
European Union (27),,2016,12697.33
European Union (27),,2017,12991.264
European Union (27),,2018,12761.65
European Union (27),,2019,12390.559
European Union (27),,2020,11085.055
European Union (27),,2021,11780.568
European Union (27),,2022,11430.0625
European Union (27),,2023,10674.942
Finland,FIN,1974,170.3766
Finland,FIN,1975,175.14914
Finland,FIN,1976,196.00223
Finland,FIN,1977,193.42358
Finland,FIN,1978,207.74915
Finland,FIN,1979,214.7053
Finland,FIN,1980,214.66275
Finland,FIN,1981,185.53082
Finland,FIN,1982,177.9198
Finland,FIN,1983,171.27687
Finland,FIN,1984,180.00433
Finland,FIN,1985,195.56491
Finland,FIN,1986,198.63235
Finland,FIN,1987,208.14691
Finland,FIN,1988,207.69693
Finland,FIN,1989,211.28986
Finland,FIN,1990,220.15292
Finland,FIN,1991,220.41238
Finland,FIN,1992,214.54427
Finland,FIN,1993,217.08345
Finland,FIN,1994,238.3924
Finland,FIN,1995,218.86575
Finland,FIN,1996,238.31111
Finland,FIN,1997,231.65076
Finland,FIN,1998,227.86586
Finland,FIN,1999,227.32434
Finland,FIN,2000,224.163
Finland,FIN,2001,237.2849
Finland,FIN,2002,245.9748
Finland,FIN,2003,273.59238
Finland,FIN,2004,253.2829
Finland,FIN,2005,223.27707
Finland,FIN,2006,253.28436
Finland,FIN,2007,246.21289
Finland,FIN,2008,223.68834
Finland,FIN,2009,212.70073
Finland,FIN,2010,237.39333
Finland,FIN,2011,214.82587
Finland,FIN,2012,194.50394
Finland,FIN,2013,202.24971
Finland,FIN,2014,186.62822
Finland,FIN,2015,175.87355
Finland,FIN,2016,185.29663
Finland,FIN,2017,175.71263
Finland,FIN,2018,180.04237
Finland,FIN,2019,170.71175
Finland,FIN,2020,150.22482
Finland,FIN,2021,146.41756
Finland,FIN,2022,142.89955
Finland,FIN,2023,127.427574
France,FRA,1965,1206.0004
France,FRA,1966,1217.0702
France,FRA,1967,1319.8799
France,FRA,1968,1377.7461
France,FRA,1969,1521.494
