Entity,Code,Year,Fossil fuels (% equivalent primary energy)
Africa,,1965,94.25971
Africa,,1966,93.88603
Africa,,1967,93.68342
Africa,,1968,93.00515
Africa,,1969,92.05608
Africa,,1970,90.851105
Africa,,1971,91.87501
Africa,,1972,91.25273
Africa,,1973,91.458374
Africa,,1974,90.74761
Africa,,1975,90.771225
Africa,,1976,90.583626
Africa,,1977,90.19691
Africa,,1978,90.48154
Africa,,1979,90.650475
Africa,,1980,91.518555
Africa,,1981,92.14725
Africa,,1982,92.62657
Africa,,1983,93.543884
Africa,,1984,93.32299
Africa,,1985,92.74602
Africa,,1986,92.189095
Africa,,1987,93.01292
Africa,,1988,92.45662
Africa,,1989,92.08697
Africa,,1990,92.49498
Africa,,1991,92.02302
Africa,,1992,92.43389
Africa,,1993,92.79186
Africa,,1994,92.68691
Africa,,1995,92.569336
Africa,,1996,92.42428
Africa,,1997,92.332664
Africa,,1998,92.05133
Africa,,1999,91.97606
Africa,,2000,91.64201
Africa,,2001,91.65096
Africa,,2002,91.32648
Africa,,2003,91.89231
Africa,,2004,92.04083
Africa,,2005,92.15182
Africa,,2006,92.12932
Africa,,2007,92.1763
Africa,,2008,92.41226
Africa,,2009,92.39445
Africa,,2010,92.06209
Africa,,2011,91.98038
Africa,,2012,92.2728
Africa,,2013,92.04295
Africa,,2014,91.75835
Africa,,2015,91.84569
Africa,,2016,91.851456
Africa,,2017,91.68178
Africa,,2018,91.45909
Africa,,2019,91.04618
Africa,,2020,90.1148
Africa,,2021,90.30968
Africa,,2022,90.26763
Africa,,2023,89.79102
Africa (EI),,1965,94.25971
Africa (EI),,1966,93.88603
Africa (EI),,1967,93.68342
Africa (EI),,1968,93.00515
Africa (EI),,1969,92.05608
Africa (EI),,1970,90.851105
Africa (EI),,1971,91.87501
Africa (EI),,1972,91.25273
Africa (EI),,1973,91.458374
Africa (EI),,1974,90.74761
Africa (EI),,1975,90.77123
Africa (EI),,1976,90.583626
Africa (EI),,1977,90.1969
Africa (EI),,1978,90.48154
Africa (EI),,1979,90.650475
Africa (EI),,1980,91.518555
Africa (EI),,1981,92.14724
Africa (EI),,1982,92.62657
Africa (EI),,1983,93.543884
Africa (EI),,1984,93.32299
Africa (EI),,1985,92.74602
Africa (EI),,1986,92.189095
Africa (EI),,1987,93.01292
Africa (EI),,1988,92.45662
Africa (EI),,1989,92.08697
Africa (EI),,1990,92.49498
Africa (EI),,1991,92.02302
Africa (EI),,1992,92.43389
Africa (EI),,1993,92.79186
Africa (EI),,1994,92.68691
Africa (EI),,1995,92.569336
Africa (EI),,1996,92.42428
Africa (EI),,1997,92.332664
Africa (EI),,1998,92.05133
Africa (EI),,1999,91.97606
Africa (EI),,2000,91.64201
Africa (EI),,2001,91.65096
Africa (EI),,2002,91.32648
Africa (EI),,2003,91.89231
Africa (EI),,2004,92.04083
Africa (EI),,2005,92.15182
Africa (EI),,2006,92.12932
Africa (EI),,2007,92.1763
Africa (EI),,2008,92.41226
Africa (EI),,2009,92.39445
Africa (EI),,2010,92.062096
Africa (EI),,2011,91.98038
Africa (EI),,2012,92.2728
Africa (EI),,2013,92.04295
Africa (EI),,2014,91.75835
Africa (EI),,2015,91.84569
Africa (EI),,2016,91.85146
Africa (EI),,2017,91.68178
Africa (EI),,2018,91.45909
Africa (EI),,2019,91.04618
Africa (EI),,2020,90.1148
Africa (EI),,2021,90.30968
Africa (EI),,2022,90.26763
Africa (EI),,2023,89.79102
Algeria,DZA,1965,95.23693
Algeria,DZA,1966,96.481255
Algeria,DZA,1967,95.708046
Algeria,DZA,1968,94.5138
Algeria,DZA,1969,96.81723
Algeria,DZA,1970,95.33431
Algeria,DZA,1971,97.54408
Algeria,DZA,1972,96.72166
Algeria,DZA,1973,95.82417
Algeria,DZA,1974,97.50526
Algeria,DZA,1975,98.62171
Algeria,DZA,1976,98.59898
Algeria,DZA,1977,99.11827
Algeria,DZA,1978,99.347885
Algeria,DZA,1979,99.4207
Algeria,DZA,1980,99.571
Algeria,DZA,1981,99.497055
Algeria,DZA,1982,99.42913
Algeria,DZA,1983,99.74355
Algeria,DZA,1984,99.486336
Algeria,DZA,1985,99.271736
Algeria,DZA,1986,99.73359
Algeria,DZA,1987,99.482574
Algeria,DZA,1988,99.82282
Algeria,DZA,1989,99.77505
Algeria,DZA,1990,99.87326
Algeria,DZA,1991,99.72239
Algeria,DZA,1992,99.816246
Algeria,DZA,1993,99.64972
Algeria,DZA,1994,99.83742
Algeria,DZA,1995,99.81775
Algeria,DZA,1996,99.87119
Algeria,DZA,1997,99.925545
Algeria,DZA,1998,99.79382
Algeria,DZA,1999,99.80725
Algeria,DZA,2000,99.94677
Algeria,DZA,2001,99.934784
Algeria,DZA,2002,99.948326
Algeria,DZA,2003,99.7719
Algeria,DZA,2004,99.79321
Algeria,DZA,2005,99.56588
Algeria,DZA,2006,99.83672
Algeria,DZA,2007,99.840096
Algeria,DZA,2008,99.81225
Algeria,DZA,2009,99.78721
Algeria,DZA,2010,99.884865
Algeria,DZA,2011,99.76474
Algeria,DZA,2012,99.77547
Algeria,DZA,2013,99.935234
Algeria,DZA,2014,99.88249
Algeria,DZA,2015,99.90318
Algeria,DZA,2016,99.854195
Algeria,DZA,2017,99.75298
Algeria,DZA,2018,99.71157
Algeria,DZA,2019,99.705025
Algeria,DZA,2020,99.69956
Algeria,DZA,2021,99.74714
Algeria,DZA,2022,99.75818
Algeria,DZA,2023,99.72963
Argentina,ARG,1965,98.89731
Argentina,ARG,1966,98.91814
Argentina,ARG,1967,98.92347
Argentina,ARG,1968,98.772705
Argentina,ARG,1969,98.93487
Argentina,ARG,1970,98.64664
Argentina,ARG,1971,98.72972
Argentina,ARG,1972,98.765045
Argentina,ARG,1973,97.71607
Argentina,ARG,1974,95.6574
Argentina,ARG,1975,94.35947
Argentina,ARG,1976,94.71943
Argentina,ARG,1977,95.038795
Argentina,ARG,1978,92.914185
Argentina,ARG,1979,91.68784
Argentina,ARG,1980,89.041275
Argentina,ARG,1981,88.71285
Argentina,ARG,1982,87.63311
Argentina,ARG,1983,86.69727
Argentina,ARG,1984,85.16149
Argentina,ARG,1985,83.84299
Argentina,ARG,1986,84.51769
Argentina,ARG,1987,84.30385
Argentina,ARG,1988,88.54056
Argentina,ARG,1989,89.71474
Argentina,ARG,1990,85.68047
Argentina,ARG,1991,86.6977
Argentina,ARG,1992,86.20113
Argentina,ARG,1993,83.97837
Argentina,ARG,1994,82.855446
Argentina,ARG,1995,84.27329
Argentina,ARG,1996,86.55454
Argentina,ARG,1997,84.08795
Argentina,ARG,1998,85.44613
Argentina,ARG,1999,87.87863
Argentina,ARG,2000,85.20856
Argentina,ARG,2001,81.148125
Argentina,ARG,2002,81.26085
Argentina,ARG,2003,82.59188
Argentina,ARG,2004,84.89297
Argentina,ARG,2005,84.82098
Argentina,ARG,2006,84.0118
Argentina,ARG,2007,87.11315
Argentina,ARG,2008,87.27977
Argentina,ARG,2009,85.62992
Argentina,ARG,2010,86.17743
Argentina,ARG,2011,87.222115
Argentina,ARG,2012,88.03826
Argentina,ARG,2013,87.40551
Argentina,ARG,2014,87.49812
Argentina,ARG,2015,87.28206
Argentina,ARG,2016,87.68365
Argentina,ARG,2017,87.452644
Argentina,ARG,2018,86.89592
Argentina,ARG,2019,85.78621
Argentina,ARG,2020,84.78945
Argentina,ARG,2021,86.00063
Argentina,ARG,2022,85.99593
Argentina,ARG,2023,83.70682
Asia,,1965,92.12513
Asia,,1966,92.47804
Asia,,1967,93.23621
Asia,,1968,92.99196
Asia,,1969,93.63079
Asia,,1970,94.14407
Asia,,1971,94.044395
Asia,,1972,94.21908
Asia,,1973,94.95981
Asia,,1974,94.14453
Asia,,1975,93.88414
Asia,,1976,93.86579
Asia,,1977,94.373665
Asia,,1978,93.79028
Asia,,1979,93.38884
Asia,,1980,92.72307
Asia,,1981,92.30182
Asia,,1982,92.02748
Asia,,1983,91.76545
Asia,,1984,91.74829
Asia,,1985,91.59984
Asia,,1986,91.69504
Asia,,1987,91.4698
Asia,,1988,91.508
Asia,,1989,91.62019
Asia,,1990,91.487
Asia,,1991,91.554436
Asia,,1992,91.794426
Asia,,1993,91.28577
Asia,,1994,91.49476
Asia,,1995,91.07119
Asia,,1996,91.281746
Asia,,1997,91.28241
Asia,,1998,90.849945
Asia,,1999,91.15692
Asia,,2000,91.233925
Asia,,2001,91.164536
Asia,,2002,91.360535
Asia,,2003,92.21102
Asia,,2004,91.789085
Asia,,2005,92.0815
Asia,,2006,91.99028
Asia,,2007,92.315186
Asia,,2008,91.96669
Asia,,2009,92.07062
Asia,,2010,91.625015
Asia,,2011,92.21643
Asia,,2012,92.21604
Asia,,2013,91.73239
Asia,,2014,91.11389
Asia,,2015,90.62379
Asia,,2016,89.95261
Asia,,2017,89.52959
Asia,,2018,88.90784
Asia,,2019,88.03238
Asia,,2020,87.26228
Asia,,2021,86.69902
Asia,,2022,85.91449
Asia,,2023,85.641884
Asia Pacific (EI),,1965,91.1193
Asia Pacific (EI),,1966,91.552895
Asia Pacific (EI),,1967,92.349556
Asia Pacific (EI),,1968,92.13901
Asia Pacific (EI),,1969,92.87615
Asia Pacific (EI),,1970,93.40554
Asia Pacific (EI),,1971,93.23378
Asia Pacific (EI),,1972,93.45419
Asia Pacific (EI),,1973,94.181046
Asia Pacific (EI),,1974,93.32154
Asia Pacific (EI),,1975,93.106384
Asia Pacific (EI),,1976,93.19292
Asia Pacific (EI),,1977,93.75308
Asia Pacific (EI),,1978,93.177574
Asia Pacific (EI),,1979,92.66568
Asia Pacific (EI),,1980,92.00566
Asia Pacific (EI),,1981,91.523186
Asia Pacific (EI),,1982,91.21738
Asia Pacific (EI),,1983,90.789566
Asia Pacific (EI),,1984,90.71015
Asia Pacific (EI),,1985,90.184135
Asia Pacific (EI),,1986,90.13627
Asia Pacific (EI),,1987,90.095215
Asia Pacific (EI),,1988,90.41832
Asia Pacific (EI),,1989,90.27743
Asia Pacific (EI),,1990,90.24038
Asia Pacific (EI),,1991,90.29316
Asia Pacific (EI),,1992,90.72865
Asia Pacific (EI),,1993,90.33578
Asia Pacific (EI),,1994,90.49243
Asia Pacific (EI),,1995,90.02372
Asia Pacific (EI),,1996,90.36507
Asia Pacific (EI),,1997,90.31165
Asia Pacific (EI),,1998,89.776764
Asia Pacific (EI),,1999,90.08793
Asia Pacific (EI),,2000,90.10012
Asia Pacific (EI),,2001,89.95824
Asia Pacific (EI),,2002,90.27074
Asia Pacific (EI),,2003,91.346016
Asia Pacific (EI),,2004,90.89634
Asia Pacific (EI),,2005,91.20569
Asia Pacific (EI),,2006,91.115364
Asia Pacific (EI),,2007,91.43
Asia Pacific (EI),,2008,90.85236
Asia Pacific (EI),,2009,90.97255
Asia Pacific (EI),,2010,90.54797
Asia Pacific (EI),,2011,91.18452
Asia Pacific (EI),,2012,91.21194
Asia Pacific (EI),,2013,90.6576
Asia Pacific (EI),,2014,89.80993
Asia Pacific (EI),,2015,89.318016
Asia Pacific (EI),,2016,88.506294
Asia Pacific (EI),,2017,88.0418
Asia Pacific (EI),,2018,87.32608
Asia Pacific (EI),,2019,86.558815
Asia Pacific (EI),,2020,85.589806
Asia Pacific (EI),,2021,84.858635
Asia Pacific (EI),,2022,83.98007
Asia Pacific (EI),,2023,83.78777
Australia,AUS,1965,94.43738
Australia,AUS,1966,94.9281
Australia,AUS,1967,95.05045
Australia,AUS,1968,95.13453
Australia,AUS,1969,94.91302
Australia,AUS,1970,94.578545
Australia,AUS,1971,94.17727
Australia,AUS,1972,94.40072
Australia,AUS,1973,94.41133
Australia,AUS,1974,94.04489
Australia,AUS,1975,93.70299
Australia,AUS,1976,94.20658
Australia,AUS,1977,94.730225
Australia,AUS,1978,94.4913
Australia,AUS,1979,94.83416
Australia,AUS,1980,95.13773
Australia,AUS,1981,95.06964
Australia,AUS,1982,95.36322
Australia,AUS,1983,95.57668
Australia,AUS,1984,95.38408
Australia,AUS,1985,95.23843
Australia,AUS,1986,95.29351
Australia,AUS,1987,95.54619
Australia,AUS,1988,95.44282
Australia,AUS,1989,95.65572
Australia,AUS,1990,95.617065
Australia,AUS,1991,95.34455
Australia,AUS,1992,95.34963
Australia,AUS,1993,95.32995
Australia,AUS,1994,95.553604
Australia,AUS,1995,95.76028
Australia,AUS,1996,95.763405
Australia,AUS,1997,95.854164
Australia,AUS,1998,95.96225
Australia,AUS,1999,95.991066
Australia,AUS,2000,96.01112
Australia,AUS,2001,96.12924
Australia,AUS,2002,96.06856
Australia,AUS,2003,95.98503
Australia,AUS,2004,95.96344
Australia,AUS,2005,95.68645
Australia,AUS,2006,95.766594
Australia,AUS,2007,96.02327
Australia,AUS,2008,96.31867
Australia,AUS,2009,96.079735
Australia,AUS,2010,95.687195
Australia,AUS,2011,94.31156
Australia,AUS,2012,94.31181
Australia,AUS,2013,93.48784
Australia,AUS,2014,94.03342
Australia,AUS,2015,93.7167
Australia,AUS,2016,92.8133
Australia,AUS,2017,93.25567
Australia,AUS,2018,91.719154
Australia,AUS,2019,91.12428
Australia,AUS,2020,89.15177
Australia,AUS,2021,87.076065
Australia,AUS,2022,86.08163
Australia,AUS,2023,85.01749
Austria,AUT,1965,74.90359
Austria,AUT,1966,74.1598
Austria,AUT,1967,73.88107
Austria,AUT,1968,74.90083
Austria,AUT,1969,77.72463
Austria,AUT,1970,75.229744
Austria,AUT,1971,80.3477
Austria,AUT,1972,80.47585
Austria,AUT,1973,79.82261
Austria,AUT,1974,76.26547
Austria,AUT,1975,74.96576
Austria,AUT,1976,79.09468
Austria,AUT,1977,74.7287
Austria,AUT,1978,75.75538
Austria,AUT,1979,74.215546
Austria,AUT,1980,73.17398
Austria,AUT,1981,70.71935
Austria,AUT,1982,69.68023
Austria,AUT,1983,69.88222
Austria,AUT,1984,73.31016
Austria,AUT,1985,70.23071
Austria,AUT,1986,69.82235
Austria,AUT,1987,67.80619
Austria,AUT,1988,67.26665
Austria,AUT,1989,67.59134
Austria,AUT,1990,70.99705
Austria,AUT,1991,72.269356
Austria,AUT,1992,68.8829
Austria,AUT,1993,67.9705
Austria,AUT,1994,68.67445
Austria,AUT,1995,68.57383
Austria,AUT,1996,71.71433
Austria,AUT,1997,70.493866
Austria,AUT,1998,70.22123
Austria,AUT,1999,68.02442
Austria,AUT,2000,67.40823
Austria,AUT,2001,69.332115
Austria,AUT,2002,69.793846
Austria,AUT,2003,74.76203
Austria,AUT,2004,72.7251
Austria,AUT,2005,72.50463
Austria,AUT,2006,71.87172
Austria,AUT,2007,69.75028
Austria,AUT,2008,69.227875
Austria,AUT,2009,66.21838
Austria,AUT,2010,68.68552
Austria,AUT,2011,69.6943
Austria,AUT,2012,64.238235
Austria,AUT,2013,64.6911
Austria,AUT,2014,63.696934
Austria,AUT,2015,65.725624
Austria,AUT,2016,64.6952
Austria,AUT,2017,65.54416
Austria,AUT,2018,65.63801
Austria,AUT,2019,64.52704
Austria,AUT,2020,61.81117
Austria,AUT,2021,64.164955
Austria,AUT,2022,63.933456
Austria,AUT,2023,59.919804
Azerbaijan,AZE,1985,98.34807
Azerbaijan,AZE,1986,99.0593
Azerbaijan,AZE,1987,99.02931
Azerbaijan,AZE,1988,99.15794
Azerbaijan,AZE,1989,99.17427
Azerbaijan,AZE,1990,98.11834
Azerbaijan,AZE,1991,97.92203
Azerbaijan,AZE,1992,97.590065
Azerbaijan,AZE,1993,96.142784
Azerbaijan,AZE,1994,96.833
Azerbaijan,AZE,1995,97.135925
Azerbaijan,AZE,1996,96.550125
Azerbaijan,AZE,1997,95.987175
Azerbaijan,AZE,1998,95.44469
Azerbaijan,AZE,1999,96.47558
Azerbaijan,AZE,2000,96.565056
Azerbaijan,AZE,2001,96.99589
Azerbaijan,AZE,2002,95.30602
Azerbaijan,AZE,2003,94.73423
Azerbaijan,AZE,2004,94.84142
Azerbaijan,AZE,2005,94.83499
Azerbaijan,AZE,2006,95.6337
Azerbaijan,AZE,2007,95.575264
Azerbaijan,AZE,2008,95.85082
Azerbaijan,AZE,2009,95.04291
Azerbaijan,AZE,2010,92.55145
Azerbaijan,AZE,2011,94.93506
Azerbaijan,AZE,2012,96.67331
Azerbaijan,AZE,2013,97.22676
Azerbaijan,AZE,2014,97.57517
Azerbaijan,AZE,2015,97.25031
Azerbaijan,AZE,2016,96.663086
Azerbaijan,AZE,2017,96.95886
Azerbaijan,AZE,2018,97.01465
Azerbaijan,AZE,2019,97.400734
Azerbaijan,AZE,2020,98.10477
Azerbaijan,AZE,2021,97.95785
Azerbaijan,AZE,2022,97.68704
Azerbaijan,AZE,2023,97.678314
Bangladesh,BGD,1971,96.14024
Bangladesh,BGD,1972,96.59346
Bangladesh,BGD,1973,94.97562
Bangladesh,BGD,1974,96.536545
Bangladesh,BGD,1975,93.956024
Bangladesh,BGD,1976,94.131874
Bangladesh,BGD,1977,94.92023
Bangladesh,BGD,1978,94.46329
Bangladesh,BGD,1979,94.17433
Bangladesh,BGD,1980,95.039116
Bangladesh,BGD,1981,94.98335
Bangladesh,BGD,1982,96.19475
Bangladesh,BGD,1983,95.12934
Bangladesh,BGD,1984,93.89442
Bangladesh,BGD,1985,95.47332
Bangladesh,BGD,1986,97.4672
Bangladesh,BGD,1987,97.3635
Bangladesh,BGD,1988,96.90914
Bangladesh,BGD,1989,96.09214
Bangladesh,BGD,1990,96.46073
Bangladesh,BGD,1991,96.52239
Bangladesh,BGD,1992,96.971115
Bangladesh,BGD,1993,97.89567
Bangladesh,BGD,1994,97.23832
Bangladesh,BGD,1995,98.97301
Bangladesh,BGD,1996,98.05244
Bangladesh,BGD,1997,98.19657
Bangladesh,BGD,1998,97.96288
Bangladesh,BGD,1999,98.060265
Bangladesh,BGD,2000,98.37291
Bangladesh,BGD,2001,98.12497
Bangladesh,BGD,2002,98.59867
Bangladesh,BGD,2003,98.68135
Bangladesh,BGD,2004,98.76609
Bangladesh,BGD,2005,98.866875
Bangladesh,BGD,2006,98.95441
Bangladesh,BGD,2007,98.984764
Bangladesh,BGD,2008,98.778824
Bangladesh,BGD,2009,99.49041
Bangladesh,BGD,2010,99.13851
Bangladesh,BGD,2011,98.982216
Bangladesh,BGD,2012,99.126686
Bangladesh,BGD,2013,99.17341
Bangladesh,BGD,2014,99.315025
Bangladesh,BGD,2015,99.1793
Bangladesh,BGD,2016,99.22861
Bangladesh,BGD,2017,99.12095
Bangladesh,BGD,2018,99.268166
Bangladesh,BGD,2019,99.3407
Bangladesh,BGD,2020,99.328415
Bangladesh,BGD,2021,99.30684
Bangladesh,BGD,2022,99.16908
Bangladesh,BGD,2023,98.99197
Belarus,BLR,1985,99.985504
Belarus,BLR,1986,99.987305
Belarus,BLR,1987,99.98749
Belarus,BLR,1988,99.98766
Belarus,BLR,1989,99.98724
Belarus,BLR,1990,99.98731
Belarus,BLR,1991,99.98855
Belarus,BLR,1992,99.98753
Belarus,BLR,1993,99.98334
Belarus,BLR,1994,99.980064
Belarus,BLR,1995,99.97641
Belarus,BLR,1996,99.981606
Belarus,BLR,1997,99.97612
Belarus,BLR,1998,99.96745
Belarus,BLR,1999,99.97729
Belarus,BLR,2000,99.96869
Belarus,BLR,2001,99.964455
Belarus,BLR,2002,99.96699
Belarus,BLR,2003,99.9681
Belarus,BLR,2004,99.96562
Belarus,BLR,2005,99.96271
Belarus,BLR,2006,99.96398
Belarus,BLR,2007,99.950294
Belarus,BLR,2008,99.89955
Belarus,BLR,2009,99.803055
Belarus,BLR,2010,99.74318
Belarus,BLR,2011,99.75098
Belarus,BLR,2012,99.73672
Belarus,BLR,2013,99.684586
Belarus,BLR,2014,99.6956
Belarus,BLR,2015,99.64252
Belarus,BLR,2016,99.578156
Belarus,BLR,2017,99.23718
Belarus,BLR,2018,99.37399
Belarus,BLR,2019,99.2389
Belarus,BLR,2020,98.71217
Belarus,BLR,2021,94.0809
Belarus,BLR,2022,94.78527
Belarus,BLR,2023,89.02438
Belgium,BEL,1965,99.80523
Belgium,BEL,1966,99.7735
Belgium,BEL,1967,99.76763
Belgium,BEL,1968,99.807785
Belgium,BEL,1969,99.85463
Belgium,BEL,1970,99.83522
Belgium,BEL,1971,99.92514
Belgium,BEL,1972,99.89987
Belgium,BEL,1973,99.80859
Belgium,BEL,1974,99.732315
Belgium,BEL,1975,96.12837
Belgium,BEL,1976,94.72659
Belgium,BEL,1977,93.58376
Belgium,BEL,1978,93.56286
Belgium,BEL,1979,94.23919
Belgium,BEL,1980,93.39564
Belgium,BEL,1981,92.8398
Belgium,BEL,1982,91.147766
Belgium,BEL,1983,86.07832
Belgium,BEL,1984,84.69046
Belgium,BEL,1985,81.777275
Belgium,BEL,1986,79.852165
Belgium,BEL,1987,79.12116
Belgium,BEL,1988,78.99668
Belgium,BEL,1989,80.071976
Belgium,BEL,1990,80.21546
Belgium,BEL,1991,80.82472
Belgium,BEL,1992,80.484406
Belgium,BEL,1993,80.904854
Belgium,BEL,1994,82.361565
Belgium,BEL,1995,82.23545
Belgium,BEL,1996,82.53221
Belgium,BEL,1997,81.0992
Belgium,BEL,1998,81.87039
Belgium,BEL,1999,80.59052
Belgium,BEL,2000,81.184204
Belgium,BEL,2001,81.8185
Belgium,BEL,2002,81.43501
Belgium,BEL,2003,82.20268
Belgium,BEL,2004,82.28348
Belgium,BEL,2005,81.83737
Belgium,BEL,2006,81.993515
Belgium,BEL,2007,81.44485
Belgium,BEL,2008,82.39577
Belgium,BEL,2009,79.766495
Belgium,BEL,2010,80.1107
Belgium,BEL,2011,78.02866
Belgium,BEL,2012,79.37288
Belgium,BEL,2013,78.65156
Belgium,BEL,2014,80.38664
Belgium,BEL,2015,82.94199
Belgium,BEL,2016,77.75874
Belgium,BEL,2017,77.879005
Belgium,BEL,2018,82.29644
Belgium,BEL,2019,77.01254
Belgium,BEL,2020,76.06734
Belgium,BEL,2021,73.34088
Belgium,BEL,2022,73.36334
Belgium,BEL,2023,74.6911
Brazil,BRA,1965,72.45128
Brazil,BRA,1966,72.38179
Brazil,BRA,1967,72.119705
Brazil,BRA,1968,74.44424
Brazil,BRA,1969,74.94378
Brazil,BRA,1970,72.882904
Brazil,BRA,1971,73.62558
Brazil,BRA,1972,72.88398
Brazil,BRA,1973,73.932655
Brazil,BRA,1974,73.585045
Brazil,BRA,1975,72.50991
Brazil,BRA,1976,71.33304
Brazil,BRA,1977,69.31381
Brazil,BRA,1978,69.03628
Brazil,BRA,1979,67.4828
Brazil,BRA,1980,64.756485
Brazil,BRA,1981,63.676495
Brazil,BRA,1982,62.203342
Brazil,BRA,1983,58.97149
Brazil,BRA,1984,56.980545
Brazil,BRA,1985,56.18942
Brazil,BRA,1986,57.18443
Brazil,BRA,1987,57.410397
Brazil,BRA,1988,55.95435
Brazil,BRA,1989,55.50393
Brazil,BRA,1990,55.063522
Brazil,BRA,1991,54.478012
Brazil,BRA,1992,53.959137
Brazil,BRA,1993,53.94159
Brazil,BRA,1994,54.495823
Brazil,BRA,1995,54.89303
Brazil,BRA,1996,55.359924
Brazil,BRA,1997,56.161224
Brazil,BRA,1998,55.98991
Brazil,BRA,1999,56.063377
Brazil,BRA,2000,56.82882
Brazil,BRA,2001,59.67897
Brazil,BRA,2002,58.170273
Brazil,BRA,2003,56.798668
Brazil,BRA,2004,57.08539
Brazil,BRA,2005,56.436676
Brazil,BRA,2006,56.183617
Brazil,BRA,2007,55.331684
Brazil,BRA,2008,56.08651
Brazil,BRA,2009,53.268738
Brazil,BRA,2010,54.92705
Brazil,BRA,2011,54.807617
Brazil,BRA,2012,57.05581
Brazil,BRA,2013,58.909405
Brazil,BRA,2014,60.035557
Brazil,BRA,2015,58.883537
Brazil,BRA,2016,55.834126
Brazil,BRA,2017,56.18872
Brazil,BRA,2018,53.42707
Brazil,BRA,2019,52.036976
Brazil,BRA,2020,50.263317
Brazil,BRA,2021,54.051895
Brazil,BRA,2022,50.191242
Brazil,BRA,2023,48.73004
Bulgaria,BGR,1965,95.06863
Bulgaria,BGR,1966,95.37702
Bulgaria,BGR,1967,95.99638
Bulgaria,BGR,1968,97.68844
Bulgaria,BGR,1969,97.07747
Bulgaria,BGR,1970,96.96051
Bulgaria,BGR,1971,97.05653
Bulgaria,BGR,1972,97.23835
Bulgaria,BGR,1973,96.739456
Bulgaria,BGR,1974,96.34057
Bulgaria,BGR,1975,94.53456
Bulgaria,BGR,1976,91.853745
Bulgaria,BGR,1977,90.83798
Bulgaria,BGR,1978,91.72546
Bulgaria,BGR,1979,91.41364
Bulgaria,BGR,1980,91.52582
Bulgaria,BGR,1981,88.95169
Bulgaria,BGR,1982,88.349236
Bulgaria,BGR,1983,86.85892
Bulgaria,BGR,1984,86.51474
Bulgaria,BGR,1985,86.97626
Bulgaria,BGR,1986,88.03182
Bulgaria,BGR,1987,87.6437
Bulgaria,BGR,1988,84.998184
Bulgaria,BGR,1989,85.9692
Bulgaria,BGR,1990,85.68716
Bulgaria,BGR,1991,83.20007
Bulgaria,BGR,1992,84.45668
Bulgaria,BGR,1993,82.954285
Bulgaria,BGR,1994,81.3262
Bulgaria,BGR,1995,79.67911
Bulgaria,BGR,1996,77.98958
Bulgaria,BGR,1997,77.279884
Bulgaria,BGR,1998,76.93799
Bulgaria,BGR,1999,75.62745
Bulgaria,BGR,2000,72.69254
Bulgaria,BGR,2001,73.29445
Bulgaria,BGR,2002,71.1639
Bulgaria,BGR,2003,74.80606
Bulgaria,BGR,2004,74.51069
Bulgaria,BGR,2005,73.07261
Bulgaria,BGR,2006,72.883736
Bulgaria,BGR,2007,79.42476
Bulgaria,BGR,2008,77.94707
Bulgaria,BGR,2009,74.65481
Bulgaria,BGR,2010,73.13603
Bulgaria,BGR,2011,75.897896
Bulgaria,BGR,2012,73.333015
Bulgaria,BGR,2013,71.11491
Bulgaria,BGR,2014,70.39691
Bulgaria,BGR,2015,71.00811
Bulgaria,BGR,2016,71.17461
Bulgaria,BGR,2017,73.36065
Bulgaria,BGR,2018,68.70137
Bulgaria,BGR,2019,69.431595
Bulgaria,BGR,2020,67.01623
Bulgaria,BGR,2021,67.62833
Bulgaria,BGR,2022,69.586235
Bulgaria,BGR,2023,64.754715
CIS (EI),,1965,96.44234
CIS (EI),,1966,96.22937
CIS (EI),,1967,96.529564
CIS (EI),,1968,96.053276
CIS (EI),,1969,95.81833
CIS (EI),,1970,95.68403
CIS (EI),,1971,95.8002
CIS (EI),,1972,95.97104
CIS (EI),,1973,96.05899
CIS (EI),,1974,95.8114
CIS (EI),,1975,95.98687
CIS (EI),,1976,95.66175
CIS (EI),,1977,95.27862
CIS (EI),,1978,94.919
CIS (EI),,1979,94.84791
CIS (EI),,1980,94.39725
CIS (EI),,1981,94.18182
CIS (EI),,1982,94.31125
CIS (EI),,1983,94.09189
CIS (EI),,1984,93.24242
CIS (EI),,1985,92.73465
CIS (EI),,1986,92.790344
CIS (EI),,1987,92.485466
CIS (EI),,1988,92.22234
CIS (EI),,1989,92.407
CIS (EI),,1990,92.46895
CIS (EI),,1991,92.269905
CIS (EI),,1992,91.80011
CIS (EI),,1993,90.97655
CIS (EI),,1994,90.6033
CIS (EI),,1995,90.15048
CIS (EI),,1996,90.15801
CIS (EI),,1997,89.63987
CIS (EI),,1998,89.75393
CIS (EI),,1999,89.099464
CIS (EI),,2000,88.7876
CIS (EI),,2001,88.58494
CIS (EI),,2002,88.79694
CIS (EI),,2003,88.885574
CIS (EI),,2004,88.70194
CIS (EI),,2005,88.7097
CIS (EI),,2006,89.03929
CIS (EI),,2007,88.98025
CIS (EI),,2008,89.55029
CIS (EI),,2009,88.810196
CIS (EI),,2010,89.16355
CIS (EI),,2011,89.711945
CIS (EI),,2012,89.81511
CIS (EI),,2013,89.39129
CIS (EI),,2014,89.56646
CIS (EI),,2015,89.114395
CIS (EI),,2016,88.874855
CIS (EI),,2017,88.75656
